STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,"Ngành: Kỹ thuật Cơ điện tử - 132.0 Tín chỉ",
,,"Major: Mechatronic Engineering - 132.0 Credits",
,,"Học kỳ 1",
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
3,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
4,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
5,,Giáo dục thể chất,0,,
,,Physical Education,,,
6,ME1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Engineering,,,
,,"Học kỳ 2",
1,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
2,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
3,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
4,PH1007,Thí nghiệm vật lý,1,,
,,General Physics Labs,,,
5,,Giáo dục thể chất,0,,
,,Physical Education,,,
6,MT1007,Đại số tuyến tính,3,,
,,Linear Algebra,,,
7,ME1005,Thực tập cơ khí đại cương 1,1,,
,,General Mechanical Practice 1,,,
8,MI1003,Giáo dục quốc phòng,0,,
,,Military Training,,,
,,"Học kỳ 3",
1,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,ME2091,Phương pháp số,3,,
,,Numerical Analysis,,,
4,ME1015,Nguyên lý máy,4,PH1003(KN),x
,,Kinematics and Dynamics of Machines,,,
5,CO1003,Nhập môn về lập trình,3,,
,,Introduction to Computer Programming,,,
6,ME2087,Thực tập cơ khí đại cương 2,2,,
,,General Mechanical Practice 2,,,
,,"Học kỳ 4",
1,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
2,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
3,CI2001,Sức bền vật liệu,3,,
,,Strength of Materials,,,
4,ME2115,Thực tập kỹ thuật,2,ME2087(KN),
,,Technical Practice,,,
5,ME2089,Vẽ kỹ thuật cơ khí,4,,x
,,Mechanical Engineering Drawing,,,
6,MT2013,Xác suất và thống kê,4,MT1003(KN) MT1007(KN),
,,Probability and Statistics,,,
,,"Học kỳ 5",
1,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,ME2005,Trang bị điện - điện tử trong máy công nghiệp,4,,x
,,Electrical & Electronic Equipment for Industrial Machinery,,,
3,ME2007,Chi tiết máy,3,,x
,,Machine Elements,,,
4,ME2009,Kỹ thuật điều khiển tự động,3,ME2005(SH),x
,,Control System Technology,,,
,,Tự chọn tự do 3 tín chỉ,,
,,Free Electives 3 credits,3,,
,,"Học kỳ 6",
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
2,ME3123,Thực tập ngoài trường,2,ME2115(KN),
,,Internship,,,
3,ME3007,Vi điều khiển,3,ME2005(KN) ME2009(KN),x
,,Micro-Controller,,,
4,ME3015,Kỹ thuật robot,3,,x
,,Robotics,,,
5,ME3011,Động lực học và điều khiển,3,ME2009(KN),x
,,Dynamic Systems and Control,,,
6,ME3145,Đồ án hệ thống truyền động,2,ME2007(KN),x
,,Transmission System Project,,,
,,Tự chọn Quản lý (chọn 3 tín chỉ trong các học phần sau),,,
,,Elective Courses - Management for Engineers (Select 3 credits in the group of courses below),,,
1.1,IM1013,Kinh tế học đại cương,3,,
,,Economics,,,
1.2,IM3001,Quản trị kinh doanh cho kỹ sư,3,,
,,Business Administration for Engineers,,,
1.3,IM1027,Kinh tế kỹ thuật,3,,
,,Engineering Economics,,,
1.4,IM1023,Quản lý sản xuất cho kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
1.5,IM1025,Quản lý dự án cho kỹ sư,3,,
,,Project Management for Engineers,,,
,,"Học kỳ 7",
1,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
2,ME4071,Đồ án chuyên ngành,2,ME3007(KN) ME3011(KN) ME3123(SH),x
,,Mechatronics System Design Project,,,
,,Tự chọn tự do 3 tín chỉ,,
,,Free Electives 3 credits,3,,
,,Tự chọn nhóm A (chọn 9 tín chỉ trong các học phần sau),,
,,Elective Courses - Group A (Select 9 credits in the group of courses below),,
2.1,ME3013,Hệ thống PLC,3,ME2005(KN) ME2009(KN),x
,,Programmable Logic Controllers,,,
2.2,ME3009,Các quá trình chế tạo,3,,x
,,Manufacturing Processes,,,
2.3,ME3005,Thiết kế hệ thống cơ điện tử,3,ME3007(SH) ME3011(SH),x
,,Mechatronics System Design,,,
2.4,ME3001,Kỹ thuật thủy lực và khí nén,3,,x
,,Hydraulic and Pneumatic Engineering,,,
2.5,ME4217,Điều khiển các hệ thống servo,3,,x
,,Industrial Motion Control Systems,,,
2.6,ME4133,Hệ thống PLC trong robot và tự động hóa,3,,x
,,Programmable Logic Controllers in Robotics and Automation,,,
2.7,ME4135,Thiết kế hệ thống robot,3,ME4133(SH) ME4217(SH),x
,,Robotic System Design,,,
2.8,ME4137,Động lực học và điều khiển các hệ thống robot,3,,x
,,Dynamics and Control of Robotic Systems,,,
,,"Học kỳ 8",
1,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,
2,ME2019,Môi trường và con người,3,,
,,Environment and Human,,,
3,ME4327,Đồ án tốt nghiệp (cdt),4,ME3123(TQ) ME4071(TQ),x
,,Capstone Project,,,
4,ME2131,Vật liệu cơ khí và công nghệ kim loại,3,PH1003(KN) PH1005(KN),
,,Mechanical Material and Metal Processing Technology,,,
,,Tự chọn tự do 3 tín chỉ,,
,,Free Electives 3 credits,3,,
,,Tự chọn nhóm A (chọn 3 tín chỉ trong các học phần sau),,
,,Elective Courses - Group A (Select 3 credits in the group of courses below),,
2.1,ME3013,Hệ thống PLC,3,ME2005(KN) ME2009(KN),x
,,Programmable Logic Controllers,,,
2.2,ME3009,Các quá trình chế tạo,3,,x
,,Manufacturing Processes,,,
2.3,ME3005,Thiết kế hệ thống cơ điện tử,3,ME3007(SH) ME3011(SH),x
,,Mechatronics System Design,,,
2.4,ME3001,Kỹ thuật thủy lực và khí nén,3,,x
,,Hydraulic and Pneumatic Engineering,,,
2.5,ME4217,Điều khiển các hệ thống servo,3,,x
,,Industrial Motion Control Systems,,,
2.6,ME4133,Hệ thống PLC trong robot và tự động hóa,3,,x
,,Programmable Logic Controllers in Robotics and Automation,,,
2.7,ME4135,Thiết kế hệ thống robot,3,ME4133(SH) ME4217(SH),x
,,Robotic System Design,,,
2.8,ME4137,Động lực học và điều khiển các hệ thống robot,3,,x
,,"Ngành: Kỹ thuật Robot - 132.0 Tín chỉ",
,,"Speciality: Robotic Engineering - 132.0 Credits",
,,"Học kỳ 1",
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
3,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
4,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
5,,Giáo dục thể chất,0,,
,,Physical Education,,,
6,ME1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Engineering,,,
,,"Học kỳ 2",
1,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
2,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
3,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
4,PH1007,Thí nghiệm vật lý,1,,
,,General Physics Labs,,,
5,,Giáo dục thể chất,0,,
,,Physical Education,,,
6,MT1007,Đại số tuyến tính,3,,
,,Linear Algebra,,,
7,ME1005,Thực tập cơ khí đại cương 1,1,,
,,General Mechanical Practice 1,,,
8,MI1003,Giáo dục quốc phòng,0,,
,,Military Training,,,
,,"Học kỳ 3",
1,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,ME2091,Phương pháp số,3,,
,,Numerical Analysis,,,
4,ME1015,Nguyên lý máy,4,PH1003(KN),x
,,Kinematics and Dynamics of Machines,,,
5,CO1003,Nhập môn về lập trình,3,,
,,Introduction to Computer Programming,,,
6,ME2087,Thực tập cơ khí đại cương 2,2,,
,,General Mechanical Practice 2,,,
,,"Học kỳ 4",
1,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
2,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
3,CI2001,Sức bền vật liệu,3,,
,,Strength of Materials,,,
4,ME2115,Thực tập kỹ thuật,2,ME2087(KN),
,,Technical Practice,,,
5,ME2089,Vẽ kỹ thuật cơ khí,4,,x
,,Mechanical Engineering Drawing,,,
6,MT2013,Xác suất và thống kê,4,MT1003(KN) MT1007(KN),
,,Probability and Statistics,,,
,,"Học kỳ 5",
1,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,ME2005,Trang bị điện - điện tử trong máy công nghiệp,4,,x
,,Electrical & Electronic Equipment for Industrial Machinery,,,
3,ME2007,Chi tiết máy,3,,x
,,Machine Elements,,,
4,ME2009,Kỹ thuật điều khiển tự động,3,ME2005(SH),x
,,Control System Technology,,,
,,Tự chọn tự do 3 tín chỉ,,
,,Free Electives 3 credits,3,,
,,"Học kỳ 6",
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
2,ME3123,Thực tập ngoài trường,2,ME2115(KN),
,,Internship,,,
3,ME3007,Vi điều khiển,3,ME2005(KN) ME2009(KN),x
,,Micro-Controller,,,
4,ME3015,Kỹ thuật robot,3,,x
,,Robotics,,,
5,ME3011,Động lực học và điều khiển,3,ME2009(KN),x
,,Dynamic Systems and Control,,,
6,ME3145,Đồ án hệ thống truyền động,2,ME2007(KN),x
,,Transmission System Project,,,
,,Tự chọn Quản lý (chọn 3 tín chỉ trong các học phần sau),,,
,,Elective Courses - Management for Engineers (Select 3 credits in the group of courses below),,,
1.1,IM1013,Kinh tế học đại cương,3,,
,,Economics,,,
1.2,IM3001,Quản trị kinh doanh cho kỹ sư,3,,
,,Business Administration for Engineers,,,
1.3,IM1027,Kinh tế kỹ thuật,3,,
,,Engineering Economics,,,
1.4,IM1023,Quản lý sản xuất cho kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
1.5,IM1025,Quản lý dự án cho kỹ sư,3,,
,,Project Management for Engineers,,,
,,"Học kỳ 7",
1,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
2,ME4071,Đồ án chuyên ngành,2,ME3007(KN) ME3011(KN) ME3123(SH),x
,,Mechatronics System Design Project,,,
3,ME4217,Điều khiển các hệ thống servo,3,,
,,Industrial Motion Control Systems,,,
,,"Học kỳ 8",
1,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,
2,ME2019,Môi trường và con người,3,,
,,Environment and Human,,,
3,ME4327,Đồ án tốt nghiệp (cdt),4,ME3123(TQ) ME4071(TQ),x
,,Capstone Project,,,
4,ME2131,Vật liệu cơ khí và công nghệ kim loại,3,PH1003(KN) PH1005(KN),
,,Mechanical Material and Metal Processing Technology,,,
5,ME4137,Động lực học và điều khiển các hệ thống robot,3,,
,,Dynamics and Control of Robotic Systems,,,
,,Tự chọn tự do 3 tín chỉ,,
,,Free Electives 3 credits,3,,
