STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,A. Toán và khoa học tự nhiên (Mathematics and natural science) [BB],,,
,,A1. Toán (Mathematics) [BB],,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
,,A2. Khoa học tự nhiên (Natural science) [BB],15,,
1,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
2,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
3,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
4,EN1017,Hóa Môi trường,3,,
,,Environmental Chemistry,,,
5,EN1015,Vi sinh Vật đại cương và Thí nghiệm,4,,
,,Microbiology and Experiment,,,
,,B. Giáo dục chung (General knowledge) [BB],30,,
,,B1. Kinh tế - chính trị - xã hội - luật (Economics - politics - sociology - law) [BB],13,,
1,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to VietNamese Law,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
4,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
5,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
6,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
,,B2. Nhập môn kỹ thuật (Introduction to engineering) [BB],3,,
1,EN1001,Nhập môn Về kỹ thuật,3,,
,,Introduction to Engineering Profession,,,
,,B3. Quản lý khởi nghiệp (Management for engineering) [TC],3,,
1,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
2,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
3,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,,
,,Entrepreneurship and Innovation,,,
4,ME1019,Quản lý năng suất và chất lượng,3,,
,,Quality and Productivity Management,,,
5,ME2173,Các công nghệ 4.0 trong quản lý năng suất và chất lượng,3,,
,,Industry 4.0 technologies in quality and productivity Management,,,
,,B4. Con người và môi trường (Humans and environment) [BB],3,,
1,EN3217,Nhập môn phương pháp nghiên cứu khoa học trong lĩnh vực tài nguyên và môi trường,3,EN1001(KN),
,,Basic Scientific Research Methods in Natural Resources and Environn,,,
,,B5. Ngoại ngữ (Foreign language) [BB],8,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
3,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
4,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,C. Cơ sở ngành/ ngành/ chuyên ngành (Basic professional knowledge/ professional knowledge),64,,
,,C1. Cơ sở ngành - bắt buộc (Basic professional knowledge - compulsory) [BB],21,,
1,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
2,CI2003,Cơ lưu chất,3,,
,,Fluid Mechanics,,,
3,EN2065,Hóa phân tích trong môi trường,3,CH1003(KN),
,,Analytical chemistry in environment,,,
4,EN1005,Sinh thái học,3,CH1003(KN),
,,Ecology,,,
5,EN2003,Các Quá trình Sinh học trong Kỹ thuật Môi trường,3,CI2003(KN),
,,Biological Processes in Environmental Engineering,,,
6,EN2061,Các quá trình Hoá học và Hoá lý trong kỹ thuật môi trường,3,,
,,Physico-chemical and Chemical processes in environmental engineerin,,,
7,EN2033,Luật và Chính sách Môi trường,3,SP1007(KN),
,,Environmental Law and Policy,,,
,,C2. Cơ sở ngành - tự chọn (Basic knowledge - elective) [TC],3,,
