STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,"Học kỳ 1 (Tổng số tín chỉ: 16)",,,
,,Các môn bắt buộc,,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,AS1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Engineering,,,
3,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
4,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
5,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
6,MI1003,Giáo dục quốc phòng,0,,
,,Military Training,,,
7,PE1003,Giáo dục thể chất 1,0,,
,,Physical Education 1,,,
,,"Học kỳ 2 (Tổng số tín chỉ: 17)",,,
,,Các môn bắt buộc,,,
1,LA1005,Anh văn 2,2,,
,,English 2,,,
2,MT1005,Giải tích 2,4,,
,,Calculus 2,,,
3,PH1005,Vật lý 2,4,,
,,General Physics 2,,,
4,PH1007,Thí nghiệm vật lý,1,,
,,General Physics Labs,,,
5,MT1007,Đại số tuyến tính,3,,
,,Linear Algebra,,,
6,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
7,PE1005,Giáo dục thể chất 2,0,,
,,Physical Education 2,,,
,,"Học kỳ 3 (Tổng số tín chỉ: 17)",,,
,,Các môn bắt buộc,,,
1,LA1007,Anh văn 3,2,,
,,English 3,,,
2,MT1009,Phương pháp tính,3,,
,,Numerical Methods,,,
3,AS1003,Cơ lý thuyết,3,,
,,Engineering Mechanics,,,
4,PE1007,Giáo dục thể chất 3,0,,
,,Physical Education 3,,,
5,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
6,AS2013,CAD ứng dụng,3,,
,,Applied CAD,,,
7,ME1003,Cơ khí đại cương,3,,
,,General Mechanics,,,
,,"Học kỳ 4 (Tổng số tín chỉ: 17)",,,
,,Các môn bắt buộc,,,
1,LA1009,Anh văn 4,2,,
,,English 4,,,
2,MT2013,Xác suất và thống kê,4,,
,,Probability and Statistics,,,
3,CI2003,Cơ lưu chất,3,,
,,Fluid Mechanics,,,
4,AS2011,Lý thuyết đàn hồi,3,,
,,Theory of Elasticity,,,
5,EE2011,Kỹ thuật điện-điện tử,3,,
,,Electrical and Electronics Engineering,,,
6,SP1033,Kinh tế chính trị Mác - Lênin,2,,
,,Marxist - Leninist Political Economy,,,
,,"Học kỳ 5 (Tổng số tín chỉ: 15)",,,
,,Các môn bắt buộc,,,
1,SP1035,Chủ nghĩa xã hội khoa học,2,,
,,Scientific Socialism,,,
2,AS2021,Thiết kế kỹ thuật,3,,
,,Engineering Design,,,
3,AS3147,Cơ học vật rắn biến dạng,3,,
