STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,1. Kiến thức giáo dục đại cương,,,
,,General Knowledge,,,
,,Toán,,,
,,Mathematics,,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và thống kê,4,MT1003(KN) MT1007(KN),
,,Probability and Statistics,,,
,,Khoa học tự nhiên,,,
,,Science,,,
5,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
6,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
7,PH1007,Thí nghiệm vật lý,1,,
,,General Physics Labs,,,
,,Toán và KH tự nhiên khác,,,
,,Other Mathematics and Science,,,
8,CH2021,Hóa hữu cơ,3,CH1003(KN),
,,Organic Chemistry,,,
9,CH2027,Sinh học đại cương,3,,
,,General Biology,,,
10,CH2111,Thí nghiệm hóa hữu cơ cơ bản,1,,
,,Laboratory of Basic Organic Chemistry,,,
,,Kinh tế- Chính trị- Xã hội- Luật,,,
,,Economics - Politics - Sociology - Law,,,
11,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,
12,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
13,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
14,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
15,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
16,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
,,Giáo dục chung khác,,,
,,Other Knowledge,,,
,,Nhập môn,,,
,,Introduction to Engineering,,,
17,CH1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Engineering,,,
,,Nhóm Quản lý (chọn 3 tín chỉ trong các học phần sau),,,
,,Elective Courses - Management for Engineers (Select 3 credits in the group of courses below),,,
18.1,IM1013,Kinh tế học đại cương,3,,
,,Economics,,,
18.2,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
18.3,IM1023,Quản lý sản xuất cho kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
18.4,IM1025,Quản lý dự án cho kỹ sư,3,,
,,Project Management for Engineers,,,
18.5,IM1027,Kinh tế kỹ thuật,3,,
,,Engineering Economics,,,
,,Con người và môi trường,,,
,,Humans and Environment,,,
19,CH4097,An toàn sinh học và an toàn thực phẩm,3,CH2027(KN),
,,Biosafety and Food Safety,,,
,,Ngoại ngữ,,,
,,Foreign Language,,,
20,LA1003,Anh văn 1,2,,
,,English 1,,,
21,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
22,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
23,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,2. Kiến thức giáo dục chuyên nghiệp,,,
,,Professional Knowledge,,,
,,Cơ sở ngành,,,
,,Core,,,
1,CH1005,Hóa lý hóa keo,3,CH1003(KN) MT1003(KN),
,,Physical and Colloid Chemistry,,,
2,CH2019,Quá trình và thiết bị cơ học,3,,
,,Mechanical Processes and Equipments,,,
3,CH2033,Hóa sinh,4,CH2027(KN),
,,Biochemistry,,,
4,CH2043,Quá trình và thiết bị truyền nhiệt,3,CH1005(KN),
,,Heat Transfer Processes and Equipments,,,
5,CH2051,Quá trình và thiết bị truyền khối,3,CH1005(KN),
,,Mass Transfer Processes and Equipments,,,
6,CH2113,Hóa phân tích,3,CH1003(KN),
,,Analytical Chemistry,,,
