STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,** Chuyên ngành: Hệ thống tính toán hiện đại,,,
,,** Speciality: Modern Computing Systems,,,
,,Nhóm tự chọn B (chọn 6 tín chỉ trong các học phần sau),,,
,,Elective Courses - Group B (Select 6 credits in the group of courses below),,,
1,CO2035,Xử lý tín hiệu số,3,,
,,Digital Signal Processing,,,
2,CO3035,Hệ thời gian thực,3,,
,,Real-Time Systems,,,
3,CO3071,Hệ phân bố,3,,
,,Distributed Systems,,,
4,CO3117,Học máy,3,,
,,Machine Learning,,,
,,** Chuyên ngành: Internet vạn vật và An ninh mạng,,,
,,** Speciality: IoTs and Network Security,,,
,,Nhóm tự chọn B (chọn 6 tín chỉ trong các học phần sau),,,
,,Elective Courses - Group B (Select 6 credits in the group of courses below),,,
1,CO2035,Xử lý tín hiệu số,3,,
,,Digital Signal Processing,,,
2,CO3037,Phát triển ứng dụng internet of things,3,,
,,Internet of Things Application Development,,,
3,CO3049,Lập trình web,3,,
,,Web Programming,,,
4,CO3069,Mật mã và an ninh mạng,3,,
,,Cryptography and Network Security,,,
