STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Project Management for Engineers,,,
6,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
7,ME1019,Quản lý năng suất và chất lượng,3,,
,,Quality and Productivity Management,,,
8,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,,
,,Entrepreneurship and Innovation,,,
,,II.2.3. Phát triển bền vững và công nghệ xử lý môi trường (Sustainable Development and Environmental Treatment Technology) [BB],,
1,MA4123,Phát triển Bền vững và Công nghệ Xử lý Môi trường,3,,
,,Sustainable Development and Environmental Treatment Technology,,,
,,II.3. Ngoại ngữ (Foreign Language) [BB],,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
3,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
4,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,II.4. Giáo dục thể chất (Physical Education) [BB],,
,,II.4.1. Giáo dục thể chất (Physical education part 1) [BB],,
1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
4,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
5,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
6,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
7,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
8,PE1025,Điền kinh (Học phần 1),0,,
,,AThletics,,,
9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
10,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
11,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
12,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
,,II.4.2. Giáo dục thể chất (Physical education part 2) [BB],,
1,PE1033,Bóng đá (Học phần 2),0,,
,,Football,,,
2,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
3,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
4,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
5,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
6,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
7,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
8,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
10,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
11,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
12,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
,,II.5. Giáo dục quốc phòng (Military Trainning) [BB],,
1,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,III. Cơ Sở Ngành/Chuyên Ngành (Core/Speciality Courses) [BB],,
,,III.1. Cơ sở Ngành (Core courses) [BB],,
1,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
2,MA1003,Cơ sở Khoa học Vật liệu,3,PH1003(KN),CH1003(HT),
,,Fundamentals of Materials Science,,,
3,MA2033,Vật lý Chất rắn,3,PH1003(HT),
,,Solid State Physics,,,
4,MA2035,Công nghệ Vật liệu,3,MA1003(KN),
,,Materials Technology,,,
5,MA2037,Hóa lý - Công nghệ Vật liệu,3,CH1003(KN),
,,Physical Chemistry,,,
6,MA2043,Cơ sở hóa học vật liệu,3,,
,,Chemical structure for materials engineering,,,
7,MA2121,Phương pháp tính toán các quá trình vật liệu,3,,
,,Numerical Methods in Materials Processing,,,
8,MA3101,Truyền nhiệt và Truyền khối,3,,
,,Heat Transfer and Mass Transfer,,,
9,MA3083,Cơ học Vật liệu,3,MA1003(HT),
,,Mechanics of Materials,,,
10,MA4065,Đo lường và Tự động hóa,3,,
,,Automation and Measurement,,,
,,III.2 . Chuyên ngành (Speciality Courses) [TC],,
,,III.2.1. Chuyên ngành: Kỹ thuật Vật liệu (Speciality: Materials Engineering) [BB],,
,,III.2.1.1. Cơ sở Chuyên ngành KTVL (Compulsory Speciality Courses - Materials Engineering),,
,,III.2.1.1.1. Cơ sở Chuyên ngành KTVL 1 (Compulsory Speciality Courses - Materials Engineering 1) [BB],,
1,MA3161,Khoa học và công nghệ vật liệu polyme,3,,
,,Introduction to polymer science and technology,,,
2,MA3163,Công nghệ vật liệu ceramic từ cơ bản đến hiện đại,3,,
,,Principles of ceramic materials and processing: from fundamentals to advanced applications,,,
3,MA3159,Mô phỏng trong kỹ thuật vật liệu,3,,
,,Fundamentals of materials modeling and simulation,,,
,,III.2.1.1.2. Cơ sở Chuyên ngành KTVL 2 (Compulsory Speciality Courses - Materials Engineering 2) [BB],,
1,MA3165,Vật liệu kim loaị và các quá trình công nghệ,3,,
,,Metallic materials and processes,,,
2,MA3171,Phương pháp phân tích và đánh giá vật liệu,3,,
,,Fundamentals of Materials Characterization,,,
,,III.2.1.1.3. Cơ sở Chuyên ngành KTVL 3 (Compulsory Speciality Courses - Materials Engineering 3) [BB],,
1,MA4181,Vật liệu & Công nghệ nano,3,,
,,Nanomaterials & Technology,,,
2,MA4183,Vật liệu và Công nghệ Bán dẫn,4,,
,,Semiconductor Materials & Technology,,,
,,III.2.1.2. Các môn tự chọn chuyên ngành KTVL (Tối thiểu 3 TC) (Elective Speciality Courses - Materials Engineering (Minimum 3 credits)) [TC],,
1,MA4185,Vật liệu sinh học và ứng dụng,3,,
,,Sustainable Biomaterials and Their Applications,,,
2,MA4187,Vật liệu và công nghệ in 3D,3,,
,,3D Printing materials & technology,,,
3,MA4189,Vật liệu thông minh và đa chức năng,3,,
,,Advanced Functional Materials,,,
4,MA4191,Vật liệu ứng dụng cho công nghệ năng lượng bền vững,3,,
,,Materials for Energy and Sustainability,,,
,,III.2.2. Chuyên ngành: Kỹ thuật Vật liệu Kim loại (Speciality: Metallic Materials,25,,
,,III.2.2.1. Cơ sở Chuyên ngành KTVL Kim loại (Compulsory Speciality Courses - Metallic Materials Engineering) [BB],,
,,III.2.2.1.1. Cơ sở Chuyên ngành KTVL Kim loại 1 (Compulsory Speciality Courses - Metallic Materials Engineering 1) [BB],,
1,MA3103,Kim loại học và Nhiệt luyện,4,,
,,Physical Metallurgy and Heat Treatment,,,
2,MA3105,Luyện kim đen,3,,
,,Ferrous Metallurgy,,,
3,MA3107,Các Phương pháp Phân tích và Đánh giá Vật liệu: Tổ Chức Thành phần Hóa Pha,3,,
,,Characterization of Materials: Microstructure, Chemical Composition, Phase and Mechanical Properties,,,
,,III.2.2.1.2. Cơ sở Chuyên ngành KTVL Kim loại 2 (Compulsory Speciality Courses - Metallic Materials Engineering 2) [BB],,
1,MA3095,Lý Thuyết và Công nghệ đúc,4,,
,,Theory and Technology of Metal Casting,,,
2,MA3109,Thí nghiệm Đúc,1,,
,,Casting Laboratory Exercise,,,
,,III.2.2.1.3. Cơ sở Chuyên ngành KTVL Kim loại 3 (Compulsory Speciality Courses - Metallic Materials Engineering 3) [BB],,
1,MA4103,Luyện kim màu,3,,
,,Non-ferrous Metallurgy,,,
2,MA4125,Tạo hình Kim loại,4,,
,,Metal Forming,,,
,,III.2.2.2. Các môn tự chọn nhóm chuyên ngành KTVL Kim loại (Tối thiểu 3 TC) (Elective Speciality Courses - Metallic Materials Engineering (Minimum 3 credits)) [TC],,
1,MA4127,Công nghệ Nhiệt luyện,3,,
,,Heat Treatment Technology,,,
2,MA3097,Nhiễu xạ Tia X trong Nghiên cứu Cấu trúc Vật liệu,3,,
,,X-ray Diffraction for Crystal Structure Analysis,,,
3,MA4105,Công nghệ kim loại bột,3,,
,,Powder Metallurgy Processes,,,
4,MA4107,Ăn mòn và phá hủy trong vật liệu kim loại,3,,
,,Corrosion and Fatigue in Metals,,,
5,MA4129,Công nghệ phun phủ kim loại,3,,
,,Metal Spraying Technology,,,
6,MA3021,Nguyên lý Lò công nghiệp,3,,
,,Principles of Industrial Furnaces,,,
7,MA4109,Đúc liên tục,3,,
,,Continuous Casting,,,
8,MA4047,Thiết kế Đúc,3,,
,,Casting Design,,,
9,MA4131,Điện hóa kim loại,3,,
,,Electrochemistry of Metals,,,
10,MA4133,Lý thuyết và công nghệ biến dạng dẻo,3,,
,,Theory and Technology of Plastic Deformation,,,
11,MA4179,Lựa chọn và Sử dụng Vật liệu Kỹ thuật,3,,
,,Materials and Process Selection for Engineering Design,,,
,,III.2.3. Chuyên ngành: Kỹ thuật Vật liệu Năng lượng (Speciality: Energy Materials Engineering) [BB],,
,,III.2.3.1. Cơ sở Chuyên ngành KTVL Năng lượng (Compulsory Speciality Courses - Energy Materials Engineering) [BB],,
,,III.2.3.1.1. Cơ sở Chuyên ngành KTVL Năng lượng 1 (Compulsory Speciality Courses - Energy Materials Engineering 1) [BB],,
1,MA2013,Các nguồn Năng lượng Tái tạo,3,,
,,Renewable Energy Resources,,,
2,MA2011,Điện hóa học,3,MA2037(HT),
,,Electrochemistry,,,
3,MA3007,Phương pháp Đánh giá Vật liệu,3,,
,,Characterization of Materials,,,
,,III.2.3.1.2. Cơ sở Chuyên ngành KTVL Năng lượng 2 (Compulsory Speciality Courses - Energy Materials Engineering 2) [BB],,
1,MA3011,Hóa học Xúc tác,3,,
,,Chemical Catalysis,,,
2,MA3149,Thí nghiệm Chế tạo các hệ Năng lượng,1,,
,,Experiments in Energy Systems Fabrication,,,
3,MA3099,Thí nghiệm Điện hóa học,2,,
,,Experiments in Electrochemistry,,,
,,III.2.3.1.3. Cơ sở Chuyên ngành KTVL Năng lượng 3 (Compulsory Speciality Courses - Energy Materials Engineering 3) [BB],,
1,MA3031,Vật liệu Chuyển hóa và Tồn trữ Năng lượng,3,,
,,Materials for Energy Storage and Conversion,,,
2,MA4111,Thí nghiệm Phân tích Hóa lý,1,,
,,Experiments in Physicochemical Analysis,,,
3,MA4113,Vật liệu Tiên tiến trong các Hệ năng lượng,3,,
,,Advanced Materials for Energy Systems,,,
,,III.2.3.2. Các môn tự chọn nhóm chuyên ngành KTVL Năng lượng (Tối thiểu 3 TC) (Elective Speciality Courses - Energy Materials Engineering (Minimum 3 credits)) [TC],,
1,MA3091,Công nghệ Chế tạo các hệ Năng lượng,4,,
,,Fabrication Technology for Energy Systems,,,
2,MA4115,Các phương pháp gia công vật liệu,3,,
,,Materials Processing Technologies,,,
3,MA4117,Polyme dẫn điện,3,,
,,Conducting Polymers,,,
4,MA4119,Vật liệu và Công nghệ Quang khắc,3,,
,,Materials and LiThography Technology,,,
5,MA4121,Kỹ thuật Tính toán và Mô phỏng,3,,
,,Calculation and Simulation Techniques,,,
,,III.2.4. Chuyên ngành: Kỹ thuật Vật liệu Polyme (Speciality: Polymeric Materials Engineering) [BB],,
,,III.2.4.1. Cơ sở Chuyên ngành KTVL Polyme (Compulsory Speciality Courses - Polymeric Materials Engineering) [BB],,
,,III.2.4.1.1. Cơ sở Chuyên ngành KTVL Polyme 1 (Compulsory Speciality Courses - Polymeric Materials Engineering 1) [BB],,
1,MA2007,Hóa học Polyme,3,MA2039(KN),
,,Polymer Chemistry,,,
2,MA2015,Hóa lý Polymer,3,MA2037(HT),
,,Physical Chemistry of Polymers,,,
3,MA3121,Thí nghiệm Hóa học Polyme,1,MA2007(SHT),
,,Laboratory Practicum in Chemistry of Polymer,,,
4,MA3123,Thí nghiệm Hóa lý Polyme,1,MA2015(SHT),MA2037(KN),
,,Laboratory Practicum in Phyiscal Chemistry of Polymer,,,
,,III.2.4.1.2. Cơ sở Chuyên ngành KTVL Polyme 2 (Compulsory Speciality Courses - Polymeric Materials Engineering 2) [BB],,
1,MA3009,Công nghệ Cao su,4,MA2007(HT),MA2015(HT),
,,Rubber Technology,,,
2,MA3019,Kỹ thuật Sản xuất các chất Cao phân tử,3,MA2007(KN),
,,Polymers Fabrication Engineering,,,
,,III.2.4.1.3. Cơ sở Chuyên ngành KTVL Polyme 3 (Compulsory Speciality Courses - Polymeric Materials Engineering 3) [BB],,
1,MA4067,Kỹ thuật Gia công Polyme,4,MA3019(KN),MA2015(KN),
,,Polymer Processing,,,
2,MA4069,Các Tính chất của Vật liệu Polyme,3,,
,,Properties of Polymer,,,
,,III.2.4.2. Các môn tự chọn nhóm chuyên ngành KTVL Polyme (Tối thiểu 3 TC) (Elective Spec,3,,
1,MA4079,Công nghệ Các chất Tạo màng,3,,
,,Organic Coating Technology,,,
2,MA4081,Vật liệu polyme có tính năng đặc biệt,3,,
,,Specialty Polymers,,,
3,MA4083,Vật liệu Polymer Composite,3,,
,,Polymer Composite,,,
4,MA4085,Polyme Blend,3,,
,,Polymer Blend,,,
,,III.2.5. Chuyên ngành: Kỹ thuật Vật liệu Silicat (Speciality: Silicate Materials Engineering) [B],25,,
,,III.2.5.1. Cơ sở Chuyên ngành KTVL Silicat (Compulsory Speciality Courses - Silicate Materials Engineering) [BB],22,,
,,III.2.5.1.1. Cơ sở Chuyên ngành KTVL Silicat 1 (Compulsory Speciality Courses - Silicate Materials Engineering 1) [BB],9,,
1,MA3167,Hóa lý silicat,4,,
,,Physical-chemistry of Silicates,,,
2,MA3169,Thực hành hóa lý silicat,1,,
,,Lab. work of Physical-chemistry of Silicates,,,
3,MA3089,Quá trình và Thiết bị Cơ Nhiệt,4,,
,,Materials Processing and Equipments,,,
,,III.2.5.1.2. Cơ sở Chuyên ngành KTVL Silicat 2 (Compulsory Speciality Courses - Silicate Materials Engineering 2) [BB],7,,
1,MA3093,Công nghệ Gốm sứ,3,,
,,Ceramic Technology,,,
2,MA3035,Thí nghiệm Silicat đại cương,1,,
,,Basic Silicate Lab,,,
3,MA3039,Kỹ thuật Sản xuất các Sản phẩm Thủy tinh,3,,
,,Glass Manufacturing,,,
,,III.2.5.1.3. Cơ sở Chuyên ngành KTVL Silicat 3 (Compulsory Speciality Courses - Silicate Materials Engineering 3) [BB],6,,
1,MA3051,Thí nghiệm Silicat Chuyên ngành,2,,
,,Specialized Silicate Lab,,,
2,MA4087,Công nghệ Xi-măng Bê tông,4,,
,,Cement and Concrete Technology,,,
,,III.2.5.2. Các môn tự chọn nhóm chuyên ngành KTVL Silicat (Tối thiểu 3 TC) (Elective Speciality Courses - Silicate Materials Engineering (Minimum 3 credits)) [TC],3,,
1,MA2005,Hóa học chất rắn,3,,
,,Solid State Chemistry,,,
2,MA4025,Công nghệ Sản xuất Gạch Ốp Lát - Sứ vệ sinh,3,,
,,Tiles and Sanitary Ware Manufacturing,,,
3,MA4033,Vật liệu Y sinh,3,,
,,Biomaterials,,,
4,MA4089,Vật liệu gốm kỹ thuật điện điện tử,3,,
,,Advanced Ceramic Materials,,,
5,MA4091,Vật liệu Môi trường,3,,
,,Materials for Environmental Applications,,,
6,MA4093,Kỹ thuật sản xuất vật liệu chịu lửa,3,,
,,Technology of Refractories,,,
7,MA4095,Phụ gia công nghệ xi-măng bê tông,3,,
,,Cement and Concrete Admixtures,,,
8,MA4097,Lớp phủ ceramic,3,,
,,Ceramic Coating,,,
9,MA4177,Các phương pháp phân tích vật liệu,3,,
,,Materials Characterization,,,
,,IV. Tốt nghiệp (Graduation Practice/Projects) [BB],,
1,MA3325,Thực tập Ngoài trường,2,,
,,Internship,,,
2,MA4071,Đồ án Chuyên ngành,2,,
,,Specialized Project,,,
3,MA4327,Đồ án Tốt nghiệp,4,,
,,Capstone Project,,,
,,V. Tự chọn tự do (Free Electives ) [TC],,
,,VI. Điều kiện tốt nghiệp bặc Cử nhân (Graduation requirements ) [BB],,
1,SA4001,Hoạt động sinh viên,0,,
,,Student Activities,,,
2,ENG_GC,Điều kiện tiếng Anh tốt nghiệp,0,,
,,English Requirement for Graduation,,,
