STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,"Học kỳ 1 - 17 tín chỉ (Semester 1- 17 Credits)",17,,
,,"Các học phần bắt buộc (Compulsory Courses)",,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,MT1011,Giải tích 1,4,,
,,Calculus 1,,,
3,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
4,ME1001,Nhập môn Về Kỹ thuật,3,,
,,Introduction to Engineering,,,
5,LA1011,Pháp văn 1,2,,
,,French 1,,,
6,MT1015,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
,,"Các học phần tự chọn (Elective Courses)",,,
,,Giáo dục thể chất,,,
,,Physical Education Part 1,,,
1.1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
1.2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
1.3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
1.4,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
1.5,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
1.6,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
1.7,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
1.8,PE1025,Điền kinh (Học phần 1),0,,
,,Athletics,,,
1.9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
1.10,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
1.11,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
1.12,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
,,"Học kỳ 2 - 17 tín chỉ (Semester 2- 17 Credits)",17,,
,,"Các học phần bắt buộc (Compulsory Courses)",,,
1,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
2,ME2019,Môi trường và Con người,3,,
,,Environment and Human,,,
3,MT1013,Giải tích 2,4,,
,,Calculus 2,,,
4,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to Vietnamese Law,,,
5,LA1013,Pháp văn 2,2,,
,,French 2,,,
6,PH1009,Vật lý 1,4,,
,,General Physics 1,,,
7,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,"Các học phần tự chọn (Elective Courses)",,,
,,Giáo dục thể chất,,,
,,Physical Education Part 2,,,
1.1,PE1033,Bóng đá (Học phần 2),0,,
,,Football,,,
1.2,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
1.3,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
1.4,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
1.5,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
1.6,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
1.7,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
1.8,PE1049,Điền kinh (Học phần 2),0,,
,,Athletics,,,
1.9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
1.10,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
