STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,English 3,,,
4,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,C. Cơ sở ngành/Ngành/Chuyên ngành (Fundermental/Subject/Major) [BB],64,,
,,C1. Cơ sở ngành (Core Courses) [BB],21,,
1,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
2,CI2003,Cơ lưu chất,3,,
,,Fluid Mechanics,,,
3,EN1005,Sinh thái học,3,CH1003(KN),
,,Ecology,,,
4,EN2003,Các Quá trình Sinh học trong Kỹ thuật Môi trường,3,CI2003(KN),X
,,Biological Processes in Environmental Engineering,,,
5,EN2065,Hóa phân tích trong môi trường,3,CH1003(KN),
,,Analytical chemistry in environment,,,
6,EN2033,Luật và Chính sách Môi trường,3,SP1007(KN),
,,Environmental Law and Policy,,,
7,EN2061,Các quá trình Hoá học và Hoá lý trong kỹ thuật môi trường,3,,X
,,Physico-chemical and Chemical processes in environmental engineeri,,,
,,C2. Chuyên ngành (Major Courses) [BB],22,,
1,EN3001,Kỹ thuật Xử lý Khí thải,4,,X
,,Air Pollution Control Engineering,,,
2,EN3005,Kỹ thuật Xử lý Nước cấp,4,EN2061(KN),X
,,Water Treatment Engineering,,,
3,EN3013,Kỹ thuật Xử lý Nước thải,4,EN2003(KN),X
,,Wastewater Treament Engineering,,,
4,EN3027,Kỹ thuật Xử lý Chất thải rắn,4,,X
,,Solid Waste Treatment Engineering,,,
5,EN3055,Thực tập Tham quan (Kỹ thuật Môi trường),1,,
,,Study Trips Workshop,,,
6,EN3117,Vận hành Công trình Xử lý Môi trường,3,,
,,Unit Operations in Environmental Engineering,,,
7,EN4057,Đồ án môn học xử lý chất thải (KTMT),2,EN3027(SHT) EN3013(SHT) EN3005(SHT) EN3001(SHT),X
,,Project - Waste Treatment,,,
,,C3. Tự chọn Cơ sở ngành (Elective Core Courses) [TC],3,,
1,CI2001,Sức bền Vật liệu,3,,
,,Strength of Materials,,,
2,CI3281,Kết cấu Công trình Xây dựng - Môi trường,3,CI2001(HT),
,,Analysis and Design of Structures for Environmental Engineers,,,
3,EN2049,Phân tích Hệ thống Môi trường,3,,
,,Environmental Systems Analysis,,,
4,EN2055,Mạng lưới Cấp thoát nước,3,,
,,Water Supply Distribution and Sewerage Systems,,,
5,ME2099,Nhiệt động lực học Kỹ thuật,3,PH1003(HT),
,,Engineering Thermodynamics,,,
,,C4. Tự chọn Ngành (Elective Major Courses) [TC],9,,
1,EN3003,Ứng dụng GIS và Viễn Thám trong Quản lý Tài nguyên và Môi trường,3,EN2033(KN),
,,GIS and Remote Sensing for Natural Resources and Environmental Management,,,
2,EN3023,Kỹ thuật Sinh thái,3,,
,,Ecological Engineering,,,
3,EN3037,Quản lý Môi trường Đô thị và Khu công nghiệp,3,,
,,Environmental Management In Urban and Industrial Park,,,
4,EN3043,Kỹ thuật Lò đốt Chất thải,3,,
,,Waste Incinerator Engineering,,,
5,EN3073,An toàn Lao động và Vệ sinh Môi trường Công nghiệp,3,CH1003(KN),
,,Industrial Safety and Environmental Hygiene,,,
6,EN3079,Các Hệ thống Quản lý Môi trường,3,,
,,Environmental Management Systems,,,
7,EN3083,Quan trắc Môi trường,3,EN1017(KN),
,,Environmental Monitoring,,,
8,EN3111,Các Quá trình Cơ học trong Kỹ thuật Môi trường,3,,
,,Mechanical Process in Environmental Engineering,,,
9,EN3113,Quản lý và Kỹ thuật Xử lý Đất ô nhiễm,3,,
,,Contaminated Soil Remediation Engineering and Management,,,
10,EN3087,Biến đổi Khí hậu,3,,
,,Climate Change,,,
11,EN3209,Mô hình Hóa Môi trường,3,,
,,Environmental Modelling,,,
12,EN3127,Sản xuất sạch hơn,3,,
,,Cleaner Production,,,
13,EN3205,Thủy văn Môi trường,3,MT2013(KN),
,,Environmental Hydrology,,,
14,EN3219,Kỹ thuật thông gió và kiểm soát ô nhiễm tiếng ồn,3,,
,,Ventilation and Noise Pollution Control Engineering,,,
15,EN3213,Tối ưu hóa và Quy hoạch thực nghiệm,3,,
,,Optimization and Experimental Planning,,,
,,C5. Tự chọn tự do (Free Elective) [TC],9,,
,,D. Tốt nghiệp (Graduation) [BB],8,,
,,D1. Thực tập tốt nghiệp (Internship) [BB],2,,
1,EN3345,Thực tập Ngoài trường,2,,X
,,Internship,,,
,,D2. Đồ án chuyên ngành (Project work) [BB],2,,
1,EN4059,Đồ án chuyên ngành (KTMT),2,EN3345(TQ) EN1001(TQ),X
,,Semester Paper,,,
,,D3. Luận văn tốt nghiệp (Thesis) [BB],4,,
1,EN4347,Đồ án Tốt nghiệp,4,EN3345(TQ) EN4059(TQ),X
,,Capstone Project,,,
,,MI. Giáo dục quốc phòng (Military Training) [BB],0,,
,,X. Giáo dục thể chất (Physical education part 1) [BB],0,,
1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
4,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
5,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
6,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
7,PE1025,Điền kinh (Học phần 1),0,,
,,AThletics,,,
8,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
10,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
11,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
12,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
,,Y. Giáo dục thể chất (Physical education part 2) [BB],0,,
1,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
2,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
3,PE1033,Bóng đá (Học phần 2),0,,
,,Football,,,
4,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
5,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
6,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
7,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
8,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
10,PE1055,Cờ vua (Học phần 2),0,,
,,Chess,,,
11,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
12,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
,,Z. Điều kiện tốt nghiệp (Graduation Condition) [BB],0,,
1,SA4001,Hoạt động sinh viên,0,,
,,Student Activities,,,
2,ENG_GC,Điều kiện tiếng Anh tốt nghiệp,0,,
,,English Requirement for Graduation,,,
