STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,B.5. Ngoại ngữ (Foreign Languages) [BB],,,
1,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
2,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
3,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
4,LA1003,Anh văn 1,2,,
,,English 1,,,
,,C. Cơ sở ngành (Core courses) [BB],,,
1,AS2085,Đồ án Thiết kế cơ sở,1,,X
,,Project of Basic Design,,,
2,AS3203,Ứng dụng kỹ thuật hạt nhân trong công nghiệp và y khoa,3,,X
,,Applications of nuclear techniques in industry and Medicine,,,
3,AS2079,Thực tập cơ sở kỹ thuật hạt nhân,1,,X
,,Fundamentals of Nuclear Engineering Laboratory,,,
4,EE2019,Cơ sở Điều khiển Tự động,3,EE2011(KN) EE2031(KN) EE2033(KN),X
,,Fundamentals of Control Systems,,,
5,AS2077,Đo lường và an toàn bức xạ ion hóa,3,,X
,,Measurement and Safety of Ionizing Radiation,,,
6,AS3201,Vật lý neutron và cơ sở lò phản ứng,3,,X
,,Neutron Physics and Fundamentals of Nuclear Reactors,,,
7,EE2011,Kỹ thuật Điện - Điện tử,3,MT1005(KN) PH1005(KN),X
,,Electrical and Electronics Engineering,,,
8,ME2013,Nhiệt động lực học và Truyền nhiệt,3,,X
,,Thermodynamics and Heat Transfer,,,
9,AS2075,Cơ học lượng tử Vật lý nguyên tử và Vật lý hạt nhân nâng cao,4,,X
,,Advanced Quantum Mechanics Atomic Physics and Nuclear Physics,,,
10,CI2003,Cơ lưu chất,3,,
,,Fluid Mechanics,,,
11,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
,,D. Ngành (Major course) [BB],,,
1,EE3391,Hệ thống điện,3,AS2073(KN),X
,,Electrical Power Systems,,,
2,AS4023,Vật liệu và nhiên liệu hạt nhân,3,,X
,,Nuclear materials and fuel,,,
3,ME3807,Lò hơi nhà máy điện hạt nhân,3,,X
,,Boilers in Nuclear Power Plants,,,
4,EE4351,Hệ thống giám sát điều khiển và quản lý hệ thống điện,3,EE3391(KN),X
,,Supervisory Control Monitoring and Management of Power Systems,,,
5,ME4731,Nhà máy nhiệt điện điện hạt nhân,3,,X
,,Thermal Nuclear Power Plant,,,
6,AS2081,Điện tử hạt nhân cảm biến và đo lường,3,,X
,,Nuclear Electronics Detection and Measurement Systems,,,
,,D.1. Tự chọn ngành (Elective Major Courses) [TC],,,
1,ME4305,Tuabin hơi và tuabin khí,3,,
,,Steam Turbines and Gas Turbines,,,
2,AS3211,Kỹ thuật phân tích hạt nhân,3,,
,,Nuclear Analytical Techniques,,,
3,AS3209,Thu hồi và Lưu trữ Nguồn Phóng Xạ,3,,
,,Recovery and Storage of Radioactive Sources,,,
4,AS3207,Máy gia tốc,3,,
,,Particle Accelerator,,,
5,AS3205,Phân tích an toàn lò phản ứng hạt nhân,3,,
,,Nuclear Reactor Safety Analysis,,,
6,ME3809,Quản lý và Sử dụng hiệu quả năng lượng,3,,
,,Energy Management and Efficient Energy Use,,,
,,F. Học phần tốt nghiệp (Graduation Module) [BB],,,
1,AS4353,Đồ án tốt nghiệp,4,AS2079(TQ) AS4351(TQ) AS3347(TQ) AS2085(TQ),X
,,Capstone Project,,,
2,AS3347,Thực tập ngoài trường,2,,X
,,Internship,,,
3,AS4351,Đồ án Chuyên ngành,2,,X
,,Project,,,
,,G. Giáo dục quốc phòng & Thể chất [TC],,,
1,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
2,,Giáo dục thể chất học phần 1,0,,
,,Physical Education 1,,,
3,,Giáo dục thể chất học phần 2,0,,
,,Physical Education 2,,,
,,I. Điều kiện tốt nghiệp [BB],,,
1,ENG_GC_600,Điều kiện tiếng Anh tốt nghiệp,0,,
,,English Requirement,,,
2,SA4001,Hoạt động sinh viên,0,,
,,Student Activities,,,
