STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1 (Semester 1),,,,,,
,,Các học phần bắt buộc (Compulsory Courses),,,,,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,PE1003,Giáo dục thể chất 1,0,,
,,Physical Education 1,,,
3,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
4,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
5,CO1005,Nhập môn Điện toán,3,,
,,Introduction to Computing,,,
6,CO1023,Hệ thống số,3,,
,,Digital Systems,,,
,,Học kỳ 2 (Semester 2),,,,,,
,,Các học phần bắt buộc (Compulsory Courses),,,,,,
1,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
2,PE1005,Giáo dục thể chất 2,0,PE1003(HT),
,,Physical Education 2,,,
3,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
4,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
5,CO1007,Cấu trúc Rời rạc cho Khoa học Máy tính,4,,
,,Discrete Structures for Computing,,,
6,CO1027,Kỹ thuật Lập trình,3,,
,,Programming Fundamentals,,,
7,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
8,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,Học kỳ 3 (Semester 3),,,,,,
,,Các học phần bắt buộc (Compulsory Courses),,,,,,
1,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,CO2007,Kiến trúc Máy tính,4,CO1033(KN), CO1005(KN),X
,,Computer Architecture,,,
4,CO2011,Mô hình hóa Toán học,3,CO1007(KN),
,,MaThematical Modeling,,,
5,CO2003,Cấu trúc Dữ liệu và Giải Thuật,4,CO1027(KN), CO1007(KN),X
,,Data Structures and AlgoriThms,,,
,,Học kỳ 4 (Semester 4),,,,,,
,,Các học phần bắt buộc (Compulsory Courses),,,,,,
1,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
2,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
3,CO2017,Hệ điều hành,3,,X
,,Operating Systems,,,
4,CO2039,Lập trình Nâng cao,3,,X
,,Advanced Programming,,,
5,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
,,Các học phần tự chọn (Elective Courses),,,,,,
,,"Tự chọn tự do 3 tín chỉ",,,
,,Free Electives 3 credits,,,
,,Học kỳ 5 (Semester 5),,,,,,
,,Các học phần bắt buộc (Compulsory Courses),,,,,,
