STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Kế hoạch giảng dạy (Học kỳ 1),,,
,,Các học phần bắt buộc,,,
,,Compulsory Courses,,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
3,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
4,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
5,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
6,TR1001,Nhập môn Về Kỹ thuật,3,,
,,Introduction to Engineering,,,
,,Các học phần tự chọn,,,
,,Elective Courses,,,
,,Giáo dục thể chất,,,
,,Physical education part 1,,,
1.1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
1.2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
1.3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
1.4,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
1.5,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
1.6,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
1.7,PE1025,Điền kinh (Học phần 1),0,,
,,AThletics,,,
1.8,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
1.9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
1.10,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
1.11,PE1057,Bowling (học phần 1),0,,
1.12,PE1061,Pickleball (học phần 1),0,,
,,Kế hoạch giảng dạy (Học kỳ 2),,,
,,Các học phần bắt buộc,,,
,,Compulsory Courses,,,
1,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
4,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
5,TR1003,Vẽ kỹ thuật Giao thông,3,,
,,Transportation Drafting,,,
