STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1 (Semester 1),,,
,,Các học phần bắt buộc (Compulsary Courses),17,,
1,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
2,LA1011,Pháp văn 1,2,,
,,French 1,,,
3,LA1003,Anh văn 1,2,,
,,English 1,,,
4,MT1011,Giải tích 1,4,,
,,Calculus 1,,,
5,MT1015,Đại số tuyến tính,3,,
,,Linear Algebra,,,
6,PE1003,Giáo dục thể chất,0,,
,,Physical Education,,,
7,EE1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Electrical and Electronics Engineering,,,
,,Học kỳ 2 (Semester 2),,,
,,Các học phần bắt buộc (Compulsary Courses),17,,
1,EN1003,Con người và môi trường,3,,
,,Humans and the Environment,,,
2,LA1013,Pháp văn 2,2,,
,,French 2,,,
3,PH1009,Vật lý 1,4,,
,,General Physics 1,,,
4,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
5,MT1013,Giải tích 2,4,,
,,Calculus 2,,,
6,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,
7,PE1005,Giáo dục thể chất,0,PE1003 (HT),
,,Physical Education,,,
8,MI1003,Giáo dục quốc phòng,0,,
,,Military Training,,,
,,Học kỳ 3 (Semester 3),,,
,,Các học phần bắt buộc (Compulsary Courses),16,,
1,PH2005,Vật lý 2,4,,
,,General Physics 2,,,
2,PH2007,Thí nghiệm vật lý,1,,
,,Labs of General Physics,,,
3,MT2007,Giải tích 3,3,,
,,Calculus 3,,,
4,LA1015,Pháp văn 3,2,,
,,French 3,,,
5,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
6,MT2009,Xác suất và thống kê,4,,
,,Probability and Statistics,,,
,,Học kỳ 4 (Semester 4),,,
,,Các học phần bắt buộc (Compulsary Courses),18,,
1,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
2,LA1017,Pháp văn 4,2,,
,,French 4,,,
3,EE2031,Điện - giải tích mạch,3,MT1013(KN),
,,Electrics - Circuit Analysis,,,
4,AS2047,Vật lý sóng,3,,
,,Wave Physics,,,
5,MT2011,Phương pháp tính,3,,
,,Numerical Analysis,,,
6,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
7,EE2109,Thực tập công nhân,2,EE2031(SH),
,,Workshop Practice,,,
,,Học kỳ 5 (Semester 5),,,
,,Các học phần bắt buộc (Compulsary Courses),16,,
1,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
2,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
3,LA3021,Pháp văn 5,2,,
,,French 5,,,
4,EE2003,Trường điện từ,3,"EE2031(KN) MT1013(KN)",
,,Electromagnetic Field,,,
5,EE1009,Kỹ thuật số,3,"EE2031(SH) PH2005(KN)",
,,Digital Designs,,,
6,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
,,Học kỳ 6 (Semester 6),,,
,,Các học phần bắt buộc (Compulsary Courses),16,,
1,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,LA3023,Pháp văn 6,2,,
,,French 6,,,
3,EE3189,Điện tử học tương tự và ứng dụng,3,EE2031(KN),
,,Analog Circuits and Applications,,,
4,EE2039,Vi xử lý,3,EE1009(KN),
,,Microprocessor,,,
5,EE2009,Hệ thống máy tính và ngôn ngữ lập trình,3,MT2011(KN),
,,Computer Systems and Programming Languages,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Tự chọn tự do 3 tín chỉ,3,,
,,Free Electives 3 credits,,,
,,Học kỳ 6 (hè) (Semester 6 (Summer)),,,
,,Các học phần bắt buộc (Compulsary Courses),2,,
1,EE3385,Thực tập ngoài trường,2,"EE2039(SH) EE2109(TQ) EE3189(SH)",
,,Internship,,,
,,Học kỳ 7 (Semester 7),,,
,,Các học phần bắt buộc (Compulsary Courses),14,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
2,EE2005,Tín hiệu và hệ thống,3,EE2031(KN),
,,Signals and Systems,,,
