STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1 (Semester 1),,,17,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
2,LA1011,Pháp văn 1,2,,
,,French 1,,,
3,LA1003,Anh văn 1,2,,
,,English 1,,,
4,MT1011,Giải tích 1,4,,
,,Calculus 1,,,
5,MT1015,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
6,EE1001,Nhập môn Về kỹ Thuật,3,,
,,Introduction to Electrical and Electronics Engineerin,,,
,,Các học phần tự chọn (Elective Courses),,,,
,,Giáo dục thể chất,,,
,,Physical education part 1,,,
1.1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
1.2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
1.3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
1.4,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
1.5,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
1.6,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
1.7,PE1025,Điền kinh (Học phần 1),0,,
,,Athletics,,,
1.8,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
1.9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
1.10,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
,,Học kỳ 2 (Semester 2),,,17,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,EN1003,Con người và Môi trường,3,,
,,Humans and The Environment,,,
2,LA1013,Pháp văn 2,2,,
,,French 2,,,
3,PH1009,Vật lý 1,4,,
,,General Physics 1,,,
4,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
5,MT1013,Giải tích 2,4,,
,,Calculus 2,,,
6,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to VietNamese Law,,,
7,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,Các học phần tự chọn (Elective Courses),,,,
,,Giáo dục thể chất,,,
,,Physical education part 2,,,
1.1,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
1.2,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
1.3,PE1033,Bóng đá (Học phần 2),0,,
,,Football,,,
1.4,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
1.5,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
1.6,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
1.7,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
1.8,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
1.9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
1.10,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
,,Học kỳ 3 (Semester 3),,,16,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,PH2005,Vật lý 2,4,,
,,General Physics 2,,,
2,PH2007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
3,MT2007,Giải tích 3,3,,
,,Calculus 3,,,
4,LA1015,Pháp văn 3,2,,
,,French 3,,,
5,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
6,MT2009,Xác suất và Thống kê,4,,
,,Probability and Statistics,,,
,,Học kỳ 4 (Semester 4),,,18,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
2,LA1017,Pháp văn 4,2,,
,,French 4,,,
3,EE2031,Điện - Giải tích mạch,3,MT1013(KN),
,,Electrics - Circuit Analysis,,,
4,AS2047,Vật lý sóng,3,,
,,Wave Physics,,,
5,MT2011,Phương pháp tính,3,,
,,Numerical Methods,,,
6,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
7,EE2109,Thực tập Công nhân,2,EE2031(SHT),
,,Workshop Practice,,,
,,Học kỳ 5 (Semester 5),,,16,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
2,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
3,LA3021,Pháp văn 5,2,,
,,French 5,,,
4,EE2003,Trường điện từ,3,MT1013(KN),MT1005(KN),
,,Electromagnetic Field,,,
5,EE1009,Kỹ thuật số,3,EE2031(KN),EE1007(KN),
,,Digital Designs,,,
6,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
,,Học kỳ 6 (Semester 6),,,18,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,LA3023,Pháp văn 6,2,,
,,French 6,,,
3,EE3189,Điện tử học Tương tự và Ứng dụng,3,EE2031(TQ),
,,Analog Circuits and Applications,,,
4,EE2009,Hệ thống Máy tính và Ngôn ngữ Lập trình,3,MT2011(KN),
,,Computer Systems and Programming Languages,,,
5,EE2039,Vi xử lý,3,EE1009(SHT),
,,Microprocessor,,,
,,Các học phần tự chọn (Elective Courses),,,,
,,Môn tự chọn tự do 1,3,,
,,Free Elective Course 1,,,
,,Học kỳ 6 (hè),,,2,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,EE3385,Thực tập Ngoài trường,2,EE1009(SHT),EE3189(KN),
,,Internship,,,
,,Học kỳ 7 (Semester 7),,,15,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
2,EE2005,Tín hiệu và Hệ thống,3,EE2031(KN),EE2033(KN),
,,Signals and Systems,,,
3,EE4051,Thiết kế Vi mạch (Pbl),3,EE1009(TQ),EE3189(KN),
,,IC Design,,,
4,EE4053,Thiết kế Hệ thống nhúng (PBL),3,EE2039(SHT),
,,Embedded System Design,,,
5,EE4089,Thực tập điện,1,EE2031(KN),
,,Electrical Workshop,,,
,,Các học phần tự chọn (Elective Courses),,,,
,,Môn tự chọn tự do 2,3,,
,,Free Elective Course 2,,,
,,Học kỳ 8 (Semester 8),,,17,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
2,EE2015,Xử lý số Tín hiệu,3,EE2005(SHT),
,,Digital Signal Processing,,,
3,EE3015,Kỹ thuật Hệ thống Viễn Thông,3,EE2005(SHT),
,,Communication Systems Engineering,,,
4,EE3019,Truyền số liệu và Mạng,3,EE2005(KN),EE1009(TQ),
,,Data Communications and Networking,,,
5,EE4215,Đồ án cơ sở ngành (VT),1,EE2039(TQ),EE3189(KN),
,,Project 1 (Telecommunications),,,
,,Các học phần tự chọn (Elective Courses),,,,
,,Môn tự chọn tự do 3,3,,
,,Free Elective Course 3,,,
,,Học kỳ 8 (hè),,,2,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,EE4385,Thực tập Kỹ sư,2,EE4215(SHT),EE3385(TQ),
,,Engineering Internship,,,
,,Học kỳ 9 (Semester 9),,,14,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,EE5013,Kỹ thuật Siêu cao tần (PBL),3,EE3189(TQ),EE2003(TQ),
,,Microwave Engineering,,,
2,EE5015,Mạch điện Tử Thông tin (PBL),3,EE3189(TQ),
,,Electronics Circuits for Communications,,,
3,EE5019,Thông tin Di động (Pbl),3,EE3015(TQ),
,,Mobile Communications,,,
4,EE5001,Đồ án Chuyên ngành,2,EE4053(TQ),EE3015(TQ),EE4215(TQ),EE4385(SHT),
,,Specialized Project,,,
,,Các học phần tự chọn (Elective Courses),,,,
,,Môn tự chọn chuyên ngành nhóm A,,,
1.1,EE3031,Lập trình Hệ thống nhúng,3,EE3003(KN),
,,Embedded System Programming,,,
1.2,EE3035,Xử lý ảnh,3,EE2081(TQ),EE2009(TQ),EE2015(KN),
,,Digital Image Processing,,,
1.3,EE3043,Cấu trúc Máy tính,3,EE1009(TQ),EE2039(KN),
,,Computer Architecture,,,
1.4,EE3085,Mạng viễn thông,3,EE3015(TQ),
,,Communication Networks,,,
1.5,EE3111,Mạng máy tính,3,EE3019(SHT),
,,Computer Network,,,
1.6,EE3117,Thiết kế Vi mạch số,3,EE3201(KN),EE3165(KN),EE4051(KN),EE1009(TQ),
,,Digital IC Design,,,
1.7,EE3121,Thiết kế Vi mạch Tương tự và Hỗn hợp,3,EE3165(KN),EE4051(KN),EE2035(TQ),
,,Analog and Mixed Signal IC Design,,,
1.8,EE3127,Anten - Truyền sóng Vô tuyến,3,EE3025(KN),EE2003(TQ),
,,Antennas and Radio Wave Propagation,,,
1.9,EE3129,Điện tử Ứng dụng,3,EE2039(KN),EE2035(TQ),
,,Applied Electronics,,,
1.10,EE3167,Thiết kế và Phát triển Ứng dụng IoT,3,EE2039(TQ),EE3019(KN),EE3003(KN),
,,Design and Development of IoT Applications,,,
1.11,EE3169,Máy học Cơ bản và Ứng dụng,3,EE2081(TQ),EE2009(TQ),EE2015(KN),
,,An Introduction to Machine Learning and Applicatio,,,
1.12,EE4067,Thông tin số,3,EE2005(TQ),EE3015(HT),
,,Digital Communications,,,
,,Học kỳ 10 (Semester 10),,,15,,
,,Các học phần bắt buộc (Compulsory Courses),,,,
1,EE5017,Luận văn Tốt nghiệp,9,EE4385(TQ),EE5001(TQ),
,,Thesis,,,
,,Các học phần tự chọn (Elective Courses),,6,,
,,Các môn tự chọn chuyên ngành nhóm A,,,
1.1,EE3031,Lập trình Hệ thống nhúng,3,EE3003(KN),
,,Embedded System Programming,,,
1.2,EE3035,Xử lý ảnh,3,EE2081(TQ),EE2009(TQ),EE2015(KN),
,,Digital Image Processing,,,
1.3,EE3043,Cấu trúc Máy tính,3,EE1009(TQ),EE2039(KN),
,,Computer Architecture,,,
1.4,EE3085,Mạng viễn thông,3,EE3015(TQ),
,,Communication Networks,,,
1.5,EE3111,Mạng máy tính,3,EE3019(SHT),
,,Computer Network,,,
1.6,EE3117,Thiết kế Vi mạch số,3,EE3201(KN),EE3165(KN),EE4051(KN),EE1009(TQ),
,,Digital IC Design,,,
1.7,EE3121,Thiết kế Vi mạch Tương tự và Hỗn hợp,3,EE3165(KN),EE4051(KN),EE2035(TQ),
,,Analog and Mixed Signal IC Design,,,
1.8,EE3127,Anten - Truyền sóng Vô tuyến,3,EE3025(KN),EE2003(TQ),
,,Antennas and Radio Wave Propagation,,,
1.9,EE3129,Điện tử Ứng dụng,3,EE2039(KN),EE2035(TQ),
,,Applied Electronics,,,
1.10,EE3167,Thiết kế và Phát triển Ứng dụng IoT,3,EE2039(TQ),EE3019(KN),EE3003(KN),
,,Design and Development of IoT Applications,,,
1.11,EE3169,Máy học Cơ bản và Ứng dụng,3,EE2081(TQ),EE2009(TQ),EE2015(KN),
,,An Introduction to Machine Learning and Applicatio,,,
1.12,EE4067,Thông tin số,3,EE2005(TQ),EE3015(HT),
,,Digital Communications,,,
