STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1 (Semester 1),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,,
2,LA1011,Pháp văn 1,2,,
,,French 1,,,,
3,LA1003,Anh văn 1,2,,
,,English 1,,,,
4,MT1011,Giải tích 1,4,,
,,Calculus 1,,,,
5,MT1015,Đại số tuyến tính,3,,
,,Linear Algebra,,,,
6,,Giáo dục thể chất,0,,
,,Physical Education,,,,
7,EE1001,Nhập môn về kỹ thuật,3,,
,,Introduction to Electrical and Electronics Engineering,,,,
,,Học kỳ 2 (Semester 2),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,EN1003,Con người và môi trường,3,,
,,Humans and the Environment,,,,
2,LA1013,Pháp văn 2,2,,
,,French 2,,,,
3,PH1009,Vật lý 1,4,,
,,General Physics 1,,,,
4,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,,
5,MT1013,Giải tích 2,4,,
,,Calculus 2,,,,
6,SP1007,Pháp luật Việt Nam đại cương,2,,
,,Introduction to Vietnamese Law,,,,
7,,Giáo dục thể chất,0,,
,,Physical Education,,,,
8,MI1003,Giáo dục quốc phòng,0,,
,,Military Training,,,,
,,Học kỳ 3 (Semester 3),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,PH2005,Vật lý 2,4,,
,,General Physics 2,,,,
2,PH2007,Thí nghiệm vật lý,1,,
,,Labs of General Physics,,,,
3,MT2007,Giải tích 3,3,,
,,Calculus 3,,,,
4,LA1015,Pháp văn 3,2,,
,,French 3,,,,
5,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,,
6,MT2009,Xác suất và thống kê,4,,
,,Probability and Statistics,,,,
,,Học kỳ 4 (Semester 4),,,
,,Các học phần bắt buộc (Compulsary Courses),,,
1,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,,
2,LA1017,Pháp văn 4,2,,
,,French 4,,,,
3,EE2031,Điện - giải tích mạch,3,MT1013(KN),
,,Electrics - Circuit Analysis,,,,
4,AS2047,Vật lý sóng,3,,
,,Wave Physics,,,,
5,MT2011,Phương pháp tính,3,,
,,Numerical Analysis,,,,
