id,code,name,credits,prerequisites,note
MT1003,MT1003,Giải tích 1,4,,
MT1005,MT1005,Giải tích 2,4,MT1003(KN),
MT1007,MT1007,Đại số tuyến tính,3,,
MT2013,MT2013,Xác suất và thống kê,4,MT1003(KN) MT1007(KN),
CH1003,CH1003,Hóa đại cương,3,,
PH1003,PH1003,Vật lý 1,4,,
PH1007,PH1007,Thí nghiệm vật lý,1,,
EE1007,EE1007,Vật lý bán dẫn,4,,
MT1009,MT1009,Phương pháp tính,3,MT1003(KN) MT1007(KN),
SP1007,SP1007,Pháp luật Việt Nam đại cương,2,,
SP1031,SP1031,Triết học Mác - Lênin,3,,
SP1033,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
SP1035,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
SP1037,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
SP1039,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
EE1001,EE1001,Nhập môn về kỹ thuật,3,,
IM1013,IM1013,Kinh tế học đại cương,3,,
IM1023,IM1023,Quản lý sản xuất cho kỹ sư,3,,
IM1025,IM1025,Quản lý dự án cho kỹ sư,3,,
IM1027,IM1027,Kinh tế kỹ thuật,3,,
IM3001,IM3001,Quản trị kinh doanh cho kỹ sư,3,,
EN1003,EN1003,Con người và môi trường (Humans and Environment),3,,
LA1003,LA1003,Anh văn 1,2,,
LA1005,LA1005,Anh văn 2,2,LA1003(TQ),
LA1007,LA1007,Anh văn 3,2,LA1005(TQ),
LA1009,LA1009,Anh văn 4,2,LA1007(TQ),
EE2005,EE2005,Tín hiệu và hệ thống,3,EE2033(KN),
EE2003,EE2003,Trường điện từ,3,EE2033(KN) MT1005(KN),
EE1009,EE1009,Kỹ thuật số,3,EE1007(KN) EE2033(SH),
EE2009,EE2009,Hệ thống máy tính và ngôn ngữ lập trình,3,MT1009(KN),
EE2017,EE2017,Cơ sở kỹ thuật điện,3,EE2033(KN),
EE2019,EE2019,Cơ sở điều khiển tự động,3,EE2033(KN),
EE2021,EE2021,Cơ sở điện tử công suất,3,EE2033(KN),
EE2023,EE2023,Thực tập điện tử 1,1,EE2033(KN),
EE2025,EE2025,Thực tập điện 1,1,EE2033(KN),
EE2033,EE2033,Giải tích mạch,3,MT1005(KN),
EE2035,EE2035,Mạch điện tử,3,EE1007(KN) EE2033(KN),
EE2039,EE2039,Vi xử lý,3,EE1009(KN),
EE2051,EE2051,Thực tập điện 2,1,,
EE2061,EE2061,Đồ án 1 (KT Điều khiển và Tự động hóa & Kỹ thuật điện),1,,
EE3005,EE3005,Đo lường công nghiệp,3,EE2035(KN),
EE3007,EE3007,Lý thuyết điều khiển nâng cao,3,EE2019(KN),
EE3017,EE3017,Đo lường và điều khiển bằng máy tính,3,EE1009(KN) EE2019(KN) EE2039(KN),
EE3029,EE3029,Thiết bị và hệ thống tự động,3,EE2033(KN),
EE3065,EE3065,Kỹ thuật robot,3,EE2019(KN),
EE3057,EE3057,Nhập môn điều khiển thông minh,3,EE2019(KN),
EE3063,EE3063,Trí tuệ nhân tạo trong điều khiển,3,EE2009(KN),
EE3067,EE3067,Hệ thống điều khiển nhúng,3,EE2039(KN),
EE3069,EE3069,PLC,3,EE2019(KN) EE2039(KN),
EE3071,EE3071,SCADA,3,EE2009(KN),
EE3075,EE3075,Thiết bị và hệ thống tự động thủy khí,3,EE2019(KN),
EE3077,EE3077,Thị giác máy,3,EE2009(KN),
EE3079,EE3079,Điện tử công suất ứng dụng,3,EE2021(KN),
EE3173,EE3173,Điều khiển chuyển động,3,EE2019(KN),
EE3175,EE3175,Mô hình và mô phỏng hệ thống công nghiệp,3,EE2019(KN),
EE3001,EE3001,Hệ thống cung cấp điện,3,EE2017(KN) EE3013(SH),
EE3009,EE3009,Máy điện,3,EE2003(KN) EE2017(KN),
EE3013,EE3013,Giải tích hệ thống điện,3,EE2033(KN) MT1009(KN),
EE3027,EE3027,Nhà máy điện và trạm biến áp,3,EE2017(KN) EE3013(KN),
EE3097,EE3097,Kỹ thuật an toàn điện,3,EE2033(KN),
EE3087,EE3087,Bảo vệ rơle trong hệ thống điện,3,EE3013(KN),
EE3089,EE3089,Kỹ thuật cao áp,3,EE3013(KN),
