STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
1.7,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
1.8,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
1.9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
1.10,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
1.11,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
1.12,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
,,Kế hoạch giảng dạy học kì I năm học 2025-2026,,15,
,,Các học phần bắt buộc,,,
1,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
2,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
3,TR1003,Vẽ kỹ thuật Giao thông,3,,
,,Transportation Drafting,,,
4,CI2001,Sức bền Vật liệu,3,,
,,Strength of Materials,,,
5,ME2003,Nguyên lý máy,3,AS2071(SHT),
,,Kinematics and Dynamics of Machines,,,
,,Kế hoạch giảng dạy học kì II năm học 2025-2026,,18,
,,Các học phần bắt buộc,,,
1,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,MT1009,Phương pháp tính,3,MT1003(KN),
,,Numerical MeThods,,,
4,TR2041,Kỹ thuật Cơ lưu chất - Nhiệt,4,,
,,Thermofluid Engineering,,,
5,TR2007,Kết cấu Động cơ Đốt trong,3,ME2003(KN),
,,Internal Combustion Engine Mechanics,,,
6,TR2013,Kết cấu Ô tô,3,ME2003(KN),
,,Vehicle Mechanics,,,
,,Kế hoạch giảng dạy học kì I năm học 2026-2027,,16,
,,Các học phần bắt buộc,,,
1,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
2,ME2007,Chi tiết máy,3,,
,,Machine Elements,,,
3,TR3145,Lý Thuyết Ô tô,3,AS2071(KN) TR2013(KN) ME2003(KN),
,,Vehicle Dynamics,,,
4,TR3143,Động cơ Đốt trong,3,TR2041(KN) TR2007(KN),
,,Internal Combustion Engine,,,
5,TR3075,Thực tập Kỹ thuật Ô tô,2,TR2013(KN) TR2007(KN),
,,Automotive Workshop,,,
,,Các học phần tự chọn,,,
,,Quản Lý (tự chọn nhóm A),,,
,,Management (Elective: Group A),,,
1.1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
1.2,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
1.3,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
1.4,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
1.5,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Enginee,,,
1.6,IM1031,Khởi nghiệp và đổi mới sáng tạo,3,,
,,Entrepreneurship and Innovation,,,
1.7,ME1019,Quản lý năng suất và chất lượng,3,,
,,Quality and Productivity Management,,,
,,Kế hoạch giảng dạy học kì II năm học 2026-2027,,16,
,,Các học phần bắt buộc,,,
1,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
2,TR3119,Thí nghiệm Ô tô và Động cơ đốt trong,3,TR3145(KN) TR3143(KN) TR2013(KN) TR2007(KN),
,,Experiments on Engines and Automobiles,,,
3,TR3121,Hệ thống Điện - Điện tử Ô tô,3,TR3143(KN) TR2007(KN),
,,Automotive Electrical-Electronic Systems,,,
4,TR3123,Kỹ thuật Khai thác và Bảo dưỡng Động cơ - Ô tô,3,TR3075(KN) TR2013(KN) TR2007(KN),
,,Use and Maintenance of Motor Vehicles,,,
5,TR3345,Thực tập Ngoài trường,2,TR3123(SHT) TR3119(SHT) TR3075(SHT),
,,Internship,,,
,,Các học phần tự chọn,,,
,,Tự Chọn Tự Do (3 tín chỉ),,,
,,Free Elective (3 credits),,,
,,Kế hoạch giảng dạy học kì I năm học 2027-2028,,18,
,,Các học phần bắt buộc,,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
2,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to VieTNamese Law,,,
3,TR4085,Phương pháp Thiết kế động cơ và Ô tô,3,TR3143(KN) TR3119(KN) TR3075(KN),
,,Automotive Design MeThods,,,
4,TR4089,Điều khiển Tự động trên Ô tô,3,TR3145(KN) TR3143(KN) TR2013(KN) TR2007(KN) TR3119(KN) TR3121(KN),
,,Automotive Computer - Controlled System,,,
5,TR4091,Đồ án Chuyên ngành,2,TR3145(TQ) TR3143(TQ) TR3345(SHT) TR4085(SHT) TR2013(TQ) TR2007(TQ),
,,Project,,,
,,Các học phần tự chọn,,,
,,Tự Chọn Tự Do (6 tín chỉ),,,
,,Free Elective (6 credits),,,
,,Kế hoạch giảng dạy học kì II năm học 2027-2028,,15,
,,Các học phần bắt buộc,,,
1,TR4087,Công nghệ Ô tô,3,TR4091(TQ),
,,Automotive Technology,,,
2,TR4347,Đồ án Tốt nghiệp,4,TR3345(TQ),
,,Capstone Project,,,
3,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
4,EN1003,Con người và Môi trường,3,,
,,Humans and The Environment,,,
5,SA4001,Hoạt động sinh viên,0,,
,,Student Activities,,,
6,ENG GC,Điều kiện tiếng Anh tốt nghiệp,0,,
,,English Requirement for Graduation,,,
,,Các học phần tự chọn,,,
,,Tự Chọn Tự Do (3 tín chỉ),,,
,,Free Elective (3 credits),,,
