STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,A. Các môn bắt buộc (Compulsary Courses) [BB],108,,
,,A.1. Toán và KH Tự nhiên (Mathematics and Basic Sciences) [BB],30,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
5,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
6,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
7,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
8,EE1007,Vật lý Bán dẫn,4,,
,,Semiconductor Physics,,,
9,MT1009,Phương pháp tính,3,MT1003(KN),
,,Numerical Methods,,,
,,A.2. Chính trị, Kinh tế, Văn hóa, Xã hội (Socials and Economics) [BB],13,,
1,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to Vietnamese Law,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
4,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
5,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
6,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
,,A.3. Nhập môn (Introduction to Engineering) [BB],3,,
1,EE1001,Nhập môn Về kỹ Thuật,3,,
,,Introduction to Electrical and Electronics Engineering,,,
,,A.4. Ngoại ngữ (Foreign Languages) [BB],8,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
3,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
4,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,A.5. Cơ sở ngành (Core Courses) [BB],31,,
1,EE1009,Kỹ thuật số,3,EE2031(KN) EE1007(KN),
,,Digital Designs,,,
2,EE2003,Trường điện từ,3,MT1013(KN) MT1005(KN),
,,Electromagnetic Field,,,
3,EE2081,Ngôn ngữ lập trình,3,MT1009(KN),
,,Programming Languages,,,
4,EE2005,Tín hiệu và Hệ thống,3,EE2031(KN) EE2033(KN),
,,Signals and Systems,,,
5,EE2035,Mạch điện tử,3,EE2033(TQ) EE1007(KN),
,,Electronic Circuits,,,
6,EE2033,Giải tích mạch,3,MT1005(KN),
,,Electric Circuit Analysis,,,
7,EE2015,Xử lý số Tín hiệu,3,EE2005(SHT),x
,,Digital Signal Processing,,,
8,EE2039,Vi xử lý,3,EE1009(SHT),x
,,Microprocessor,,,
9,EE3201,Cơ sở thiết kế vi mạch,3,EE1009(TQ) EE2035(KN),x
,,Introduction to IC Design,,,
10,EE2023,Thực tập Điện tử 1,1,EE2033(KN),x
,,Electronic Workshop 1,,,
11,EE2025,Thực tập Điện 1,1,EE2033(KN),x
,,Electrical Workshop 1,,,
12,EE3021,Thực tập Điện tử 2,1,EE2023(KN),x
,,Electronic Workshop 2,,,
13,EE3211,Đồ án 1 (Thiết kế vi mạch),1,EE3205(KN) EE3203(KN) EE3201(KN) EE2039(KN) EE2035(TQ),
,,Project 1,,,
,,A.6. Chuyên ngành (Specialized Courses) [BB],15,,
1,EE3203,Kiến trúc máy tính,3,EE2081(KN) EE1009(TQ),x
,,Computer Organization & Design,,,
2,EE3205,Mạch điện tử nâng cao,3,EE2033(KN) EE2035(TQ),x
,,Advanced Electronic Circuits,,,
3,EE3117,Thiết kế Vi mạch số,3,EE3201(KN) EE3165(KN) EE4051(KN) EE1009(TQ),x
,,Digital IC Design,,,
4,EE3025,Kỹ thuật Siêu cao tần,3,EE2035(TQ) EE2003(TQ),x
,,Microwave Engineering,,,
5,EE3207,Thiết kế vi mạch tương tự,3,EE3201(KN) EE2035(TQ),x
,,Analog IC Design,,,
,,A.7. Tốt nghiệp (Graduation Internship/Projects) [BB],8,,
1,EE3209,Thực tập ngoài trường (Thiết kế vi mạch),2,EE3205(KN) EE3203(KN) EE3201(KN) EE3211(SHT),x
,,Internship,,,
2,EE4345,Đồ án 2 (Thiết kế vi mạch),2,EE3207(KN) EE3117(KN) EE3211(TQ) EE3209(SHT) EE3201(TQ),x
,,Project 2,,,
3,EE4349,Đồ án tốt nghiệp (Thiết kế vi mạch),4,EE3209(TQ) EE4345(TQ),x
,,Capstone Project,,,
,,B. Các môn tự chọn chuyên ngành nhóm A (Elective Specialized courses - C,9,,
1,EE3041,Xử lý Tín hiệu số với FPGA,3,EE2015(TQ) EE1009(TQ),
,,Digital Signal Processing on FPGA,,,
2,EE3213,Thiết kế và kiểm định hệ thống số,3,EE3203(KN) EE1009(KN),
,,Digital System Design and Verification,,,
3,EE3215,Thiết kế hệ thống trên chip,3,EE3203(KN) EE2039(KN) EE1009(KN),
,,SoC Design,,,
4,EE3217,Trí tuệ nhân tạo trong thiết kế vi mạch,3,EE3201(KN),
,,AI in IC Design,,,
5,EE3219,Máy tính lượng tử,3,EE3201(KN),
,,Introduction to Quantum Computing,,,
6,EE3221,Thông tin số,3,EE2005(TQ),
,,Digital Communication,,,
7,EE3223,Vi mạch thông tin,3,EE3025(SHT) EE2035(KN),
,,Integrated Circuits for Communications,,,
