STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1 - 16 Tín chỉ,,,
,,Các học phần bắt buộc,,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
3,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
4,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
5,ME1001,Nhập môn Về Kỹ thuật,3,,
,,Introduction to Engineering,,,
,,Các học phần tự chọn,,,
1,,Giáo dục thể chất học phần 1,,,
,,Physical Education - Session 1,,,
1.1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
1.2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
1.3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
1.4,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
1.5,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
1.6,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
1.7,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
1.8,PE1025,Điền kinh (Học phần 1),0,,
,,Athletics,,,
1.9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
1.10,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
1.11,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
1.12,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
,,Học kỳ 2 - 17 Tín chỉ,,,
,,Các học phần bắt buộc,,,
1,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
4,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
5,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
6,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
7,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,Các học phần tự chọn,,,
1,,Giáo dục thể chất học phần 2,,,
,,Physical Education - Session 2,,,
1.1,PE1033,Bóng đá (Học phần 2),0,,
,,Football,,,
1.2,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
1.3,PE1037,Bóng bàn (Học phần 2),0,,
,,Table tennis,,,
1.4,PE1039,Bóng rổ (Học phần 2),0,,
,,Basketball,,,
1.5,PE1041,Cầu lông (Học phần 2),0,,
,,Badminton,,,
1.6,PE1043,Bơi (học Phần 2),0,,
,,Swimming,,,
1.7,PE1045,Aerobic (học Phần 2),0,,
,,Aerobic,,,
1.8,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
1.9,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
1.10,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
1.11,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
1.12,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
,,Học kỳ 3 - 17 Tín chỉ,,,
,,Các học phần bắt buộc,,,
1,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
2,MT1009,Phương pháp tính,3,MT1003(KN),
,,Numerical Methods,,,
3,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
4,ME1015,Nguyên lý máy,4,PH1003(HT),
,,Kinematics and Dynamics of Machines,,,
