STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,A. Các môn bắt buộc,,,
,,A.1. Toán & Khoa học Tự nhiên,,,
,,A.1.1. Toán,,,
1,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
2,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
3,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
,,A.1.2. Khoa học Tự nhiên,,,
1,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
2,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
3,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
,,A.1.3. Các môn Toán và Khoa học tự nhiên khác,,,
1,CI1069,Khoa học Trái đất,4,,
,,Earth Science,,,
2,MT1009,Phương pháp tính,3,MT1003(KN),
,,Numerical MeThods,,,
,,A.2. Giáo dục chung,,,
,,A.2.1. Kinh tế - Chính trị - Xã hội - Luật,,,
1,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
2,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
3,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to VieTNamese Law,,,
4,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
5,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
6,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
,,A.2.2. Giáo dục chung khác,,,
,,A.2.2.1. Chứng chỉ,,,
1,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,A.2.2.2. Giáo dục thể chất 1,,,
1,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
2,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
3,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
4,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
5,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
6,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
7,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
8,PE1025,Điền kinh (Học phần 1),0,,
,,AThletics,,,
9,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
