id,code,name,credits,prerequisites,note
MT1003,MT1003,Giải tích 1,4,,
MT1005,MT1005,Giải tích 2,4,MT1003(KN),
MT1007,MT1007,Đại số tuyến tính,3,,
MT2013,MT2013,Xác suất và thống kê,4,MT1003(KN) MT1007(KN),
CH1003,CH1003,Hóa đại cương,3,,
PH1003,PH1003,Vật lý 1,4,,
PH1007,PH1007,Thí nghiệm vật lý,1,,
EE1007,EE1007,Vật lý bán dẫn,4,,
MT1009,MT1009,Phương pháp tính,3,MT1003(KN) MT1007(KN),
SP1007,SP1007,Pháp luật Việt Nam đại cương,2,,
SP1031,SP1031,Triết học Mác - Lênin,3,,
SP1033,SP1033,Kinh tế chính trị Mác - Lênin,2,SP1031(KN),
SP1035,SP1035,Chủ nghĩa xã hội khoa học,2,SP1033(KN),
SP1037,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
SP1039,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
EE1001,EE1001,Nhập môn về kỹ thuật,3,,
IM1013,IM1013,Kinh tế học đại cương,3,,
IM1023,IM1023,Quản lý sản xuất cho kỹ sư,3,,
IM1025,IM1025,Quản lý dự án cho kỹ sư,3,,
IM1027,IM1027,Kinh tế kỹ thuật,3,,
IM3001,IM3001,Quản trị kinh doanh cho kỹ sư,3,,
EN1003,EN1003,Con người và môi trường,3,,
LA1003,LA1003,Anh văn 1,2,,
LA1005,LA1005,Anh văn 2,2,LA1003(TQ),
LA1007,LA1007,Anh văn 3,2,LA1005(TQ),
LA1009,LA1009,Anh văn 4,2,LA1007(TQ),
EE2017,EE2017,Cơ sở kỹ thuật điện,3,EE2033(KN),
EE2019,EE2019,Cơ sở điều khiển tự động,3,EE2033(KN),
EE2021,EE2021,Cơ sở điện tử công suất,3,EE2033(KN),
EE2051,EE2051,Thực tập điện 2,1,,
EE2005,EE2005,Tín hiệu và hệ thống,3,EE2033(KN),
EE2015,EE2015,Xử lý số tín hiệu,3,EE2005(KN),
EE2047,EE2047,Truyền số liệu và mạng,3,EE1009(KN) EE2005(KN),
EE2049,EE2049,Thực tập điện tử 2,1,,
EE1009,EE1009,Kỹ thuật số,3,EE1007(KN) EE2033(SH),
EE2003,EE2003,Trường điện từ,3,EE2033(KN) MT1005(KN),
EE2009,EE2009,Hệ thống máy tính và ngôn ngữ lập trình,3,MT1009(KN),
EE2023,EE2023,Thực tập điện tử 1,1,EE2033(KN),
EE2025,EE2025,Thực tập điện 1,1,EE2033(KN),
EE2033,EE2033,Giải tích mạch,3,MT1005(KN),
EE2035,EE2035,Mạch điện tử,3,EE1007(KN) EE2033(KN),
EE2039,EE2039,Vi xử lý,3,EE1009(KN),
EE2053,EE2053,Đồ án 1 (Kỹ thuật điện & KT Điện tử- Viễn thông),1,,
EE3001,EE3001,Hệ thống cung cấp điện,3,EE2017(KN) EE3013(SH),
EE3009,EE3009,Máy điện,3,EE2003(KN) EE2017(KN),
EE3013,EE3013,Giải tích hệ thống điện,3,EE2033(KN) MT1009(KN),
EE3027,EE3027,Nhà máy điện và trạm biến áp,3,EE2017(KN) EE3013(KN),
EE3097,EE3097,Kỹ thuật an toàn điện,3,EE2033(KN),
EE3087,EE3087,Bảo vệ rơle trong hệ thống điện,3,EE3013(KN),
EE3089,EE3089,Kỹ thuật cao áp,3,EE3013(KN),
EE3091,EE3091,Vật liệu kỹ thuật điện,3,EE2003(KN),
EE3093,EE3093,Vận hành và điều khiển hệ thống điện,3,EE3013(KN),
EE3095,EE3095,Ổn định hệ thống điện,3,EE3013(KN),
EE3099,EE3099,Kỹ thuật chiếu sáng,3,EE2017(KN),
EE3101,EE3101,Kỹ thuật tiết kiệm và sử dụng hiệu quả điện năng,3,EE2021(KN) EE3001(KN),
EE3131,EE3131,Hệ thống năng lượng xanh,3,EE2017(KN) EE2021(KN),
EE3133,EE3133,Thiết bị điện trong phân phối điện,3,EE2033(KN),
EE3135,EE3135,Kỹ thuật nhiệt lạnh,3,EE2017(KN) PH1003(KN),
EE3139,EE3139,Cảm biến và đo lường,3,EE2017(KN),
EE3143,EE3143,Điều khiển và ứng dụng các bộ biến đổi công suất,3,EE2021(KN),
EE3145,EE3145,Kỹ thuật ra quyết định,3,EE3001(KN) EE3013(KN),
