STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,A. Toán và Khoa học tự nhiên (30 tín chỉ) (Mathematics and Natural Sciences (30 credits)) [BB],30,,
,,A1. Toán (15 tín chỉ) (Mathematics (15 credits)) [BB],15,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
,,A2. Khoa học tự nhiên (8 tín chỉ) (Natural Sciences (8 credits)) [BB],8,,
1,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
2,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
3,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
,,A3. Toán và Khoa học tự nhiên khác (7 tín chỉ) (Other Mathematics and Natural Sciences (7 credits)) [BB],7,,
1,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
2,ME2091,Phương pháp số,3,,
,,Numerical Analysis,,,
,,B. Giáo dục chung (30 tín chỉ) (General Knowledge (30 credits)) [BB],30,,
,,B1. Kinh tế - Chính trị - Xã hội - Luật (13 tín chỉ) (Economics - Politics - Sociology - Law (13 credits)) [BB],13,,
1,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to Vietnamese Law,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
4,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
5,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
6,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of Vietnamese Communist Party,,,
,,B2. Giáo dục chung khác (9 tín chỉ) (Other Knowledge (9 credits)) [BB],9,,
