STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
18,AS3035,Tính toán động lực học lưu chất,3,,X
,,Computational Fluid Dynamics,,,
19,AS3039,Mô hình hóa động lực học cơ hệ,3,,X
,,Modelling of Dynamic Systems,,,
,,Các môn tự chọn nhóm (Elective Courses - Group) C,,,
1,IM1013,Kinh tế học đại cương,3,,
,,Economics,,,
2,IM1021,Khởi nghiệp,3,,
,,Entrepreneurship,,,
3,IM1023,Quản lý sản xuất cho kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
,,III. Chứng chỉ (Certification),,,
1,,Giáo dục quốc phòng,,,
,,Military Trainning,,,
2,,Giáo dục thể chất,,,
,,Physical Education,,,
