STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,A. Toán và Khoa học tự nhiên (Mathematics and Basic Sciences) [BB],30,,
,,A1. Toán (Mathematics) [BB],15,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
3,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
4,MT2013,Xác suất và Thống kê,4,MT1007(KN),
,,Probability and Statistics,,,
,,A2. Khoa học tự nhiên (Basic Sciences) [BB],8,,
1,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
2,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
3,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
,,A3. Toán và Khoa học tự nhiên khác (Other Mathematics and Basic Sciences) [BB],7,,
1,MT1009,Phương pháp tính,3,MT1003(KN),
,,Numerical MeThods,,,
2,PH1005,Vật lý 2,4,PH1003(KN),
,,General Physics 2,,,
,,B. Giáo dục chung (General education) [BB],30,,
,,B1. Kinh tế - Chính trị - Xã hội - Luật (Economics - Politics - Sociology - Law) [BB],13,,
1,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to VietNamese Law,,,
2,SP1031,Triết học Mác - Lênin,3,,
,,Marxist - Leninist Philosophy,,,
3,SP1033,Kinh tế Chính trị Mác - Lênin,2,SP1031(KN),
,,Marxist - Leninist Political Economy,,,
4,SP1035,Chủ nghĩa Xã hội Khoa học,2,SP1033(KN),
,,Scientific Socialism,,,
5,SP1037,Tư tưởng Hồ Chí Minh,2,SP1039(KN),
,,Ho Chi Minh Ideology,,,
6,SP1039,Lịch sử Đảng Cộng sản Việt Nam,2,SP1035(KN),
,,History of VieTNamese Communist Party,,,
,,B2. Giáo dục chung khác (Other general education) [BB],9,,
,,B2.1. Nhập môn (Introduction to Engineering) [BB],3,,
1,ME1001,Nhập môn Về Kỹ thuật,3,,
,,Introduction to Engineering,,,
,,B2.2. Con người và Môi trường (Humans and Environment) [BB],3,,
1,ME2019,Môi trường và Con người,3,,
,,Environment and Human,,,
,,B2.3. Tự chọn Quản lý (tối thiểu 3 tín chỉ) (Management for Engineers) [BB],3,,
1,IM1013,Kinh tế học Đại cương,3,,
,,Economics,,,
2,IM1023,Quản lý Sản xuất cho Kỹ sư,3,,
,,Production and Operations Management for Engineers,,,
3,IM1025,Quản lý Dự án cho Kỹ sư,3,,
,,Project Management for Engineers,,,
4,IM1027,Kinh tế Kỹ thuật,3,,
,,Engineering Economics,,,
5,IM3001,Quản trị Kinh doanh cho Kỹ sư,3,,
,,Business Administration for Engineers,,,
,,B3. Ngoại ngữ (Foreign Languages) [BB],8,,
1,LA1003,Anh văn 1,2,,
,,English 1,,,
2,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
3,LA1007,Anh văn 3,2,LA1005(TQ),
,,English 3,,,
4,LA1009,Anh văn 4,2,LA1007(TQ),
,,English 4,,,
,,B4. Giáo dục quốc phòng (Military Trainning) [BB],0,,
1,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
