STT,Mã học phần,Tên học phần,Tín chỉ,Học phần tiên quyết/song hành,Ghi chú
,,Học kỳ 1,,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,MT1003,Giải tích 1,4,,
,,Calculus 1,,,
2,CH1003,Hóa đại cương,3,,
,,General Chemistry,,,
3,CH1001,Nhập môn về Kỹ thuật,3,,
,,Introduction To Engineering,,,
4,PH1003,Vật lý 1,4,,
,,General Physics 1,,,
5,LA1003,Anh văn 1,2,,
,,English 1,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Giáo dục thể chất học phần 1,0,,
,,Physical education part 1,,,
1.1,PE1061,Pickleball (học phần 1),0,,
,,Pickleball,,,
1.2,PE1057,Bowling (học phần 1),0,,
,,Bowling,,,
1.3,PE1053,Cờ vua (Học phần 1),0,,
,,Chess,,,
1.4,PE1027,Quần vợt (Học phần 1),0,,
,,Tennis,,,
1.5,PE1019,Bơi (học Phần 1),0,,
,,Swimming,,,
1.6,PE1025,Điền kinh (Học phần 1),0,,
,,Athletics,,,
1.7,PE1017,Cầu lông (Học phần 1),0,,
,,Badminton,,,
1.8,PE1015,Bóng rổ (Học phần 1),0,,
,,Basketball,,,
1.9,PE1021,Aerobic (học Phần 1),0,,
,,Aerobic,,,
1.10,PE1013,Bóng bàn (Học phần 1),0,,
,,Table tennis,,,
1.11,PE1011,Bóng chuyền (Học phần 1),0,,
,,Volleyball,,,
1.12,PE1009,Bóng đá (Học phần 1),0,,
,,Football,,,
1.13,PE1023,Võ (Vovinam Karate Taewondo) (Học phần 1),0,,
,,Martial Art,,,
,,Học kỳ 2,,,
,,Các học phần bắt buộc (Compulsory Courses),,,
1,MT1005,Giải tích 2,4,MT1003(KN),
,,Calculus 2,,,
2,PH1007,Thí nghiệm Vật lý,1,,
,,General Physics Labs,,,
3,CI1003,Vẽ kỹ thuật,3,,
,,Engineering Drawing,,,
4,MT1007,Đại số Tuyến tính,3,,
,,Linear Algebra,,,
5,LA1005,Anh văn 2,2,LA1003(TQ),
,,English 2,,,
6,SP1007,Pháp luật Việt Nam Đại cương,2,,
,,Introduction to Vietnamese Law,,,
7,MI1003,Giáo dục Quốc phòng,0,,
,,Military Training,,,
,,Các học phần tự chọn (Elective Courses),,,
1,,Giáo dục thể chất học phần 2,0,,
,,Physical education part 2,,,
1.1,PE1059,Bowling (học phần 2),0,,
,,Bowling,,,
1.2,PE1063,Pickleball (học phần 2),0,,
,,Pickleball,,,
1.3,PE1055,Cờ vua (học phần 2),0,,
,,Chess,,,
1.4,PE1051,Quần vợt (Học phần 2),0,,
,,Tennis,,,
1.5,PE1049,Điền kinh (học phần 2),0,,
,,Athletics,,,
1.6,PE1035,Bóng chuyền (Học phần 2),0,,
,,Volleyball,,,
